char,unicode,standard_rank,status,block_reason,block_detail,approved_agent_structure,approved_agent_struct_type,implementation_queue,required_before_source_write,human_decision_id,source_table_write_status,database_rebuild_status
禔,U+7994,7605,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
禘,U+7998,7606,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
禒,U+7992,7607,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𫖳,U+2B5B3,7610,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
嫄,U+5AC4,7612,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
媱,U+5AB1,7613,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
勠,U+52E0,7615,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
戣,U+6223,7616,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𫘪,U+2B62A,7617,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𫘬,U+2B62C,7618,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
缞,U+7F1E,7619,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
瑧,U+7467,7621,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𫞩,U+2B7A9,7622,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
瑨,U+7468,7623,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
瑢,U+7462,7626,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
斠,U+65A0,7627,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
摏,U+644F,7628,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
墕,U+5895,7629,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
墈,U+5888,7630,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
墐,U+5890,7631,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
墘,U+5898,7632,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
摴,U+6474,7633,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𡐓,U+21413,7635,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𪤗,U+2A917,7638,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
靽,U+977D,7639,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
鞁,U+9781,7640,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蔈,U+8508,7642,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,上下,1,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
蔊,U+850A,7645,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,上下,1,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
榰,U+69B0,7647,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
榑,U+6991,7648,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
槚,U+69DA,7649,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𣗋,U+235CB,7650,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𬸘,U+2CE18,7654,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
酺,U+917A,7655,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
碶,U+78B6,7659,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
䃎,U+40CE,7660,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𬒗,U+2C497,7661,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
碨,U+78A8,7662,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𥔲,U+25532,7663,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𫚖,U+2B696,7667,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,上下,1,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
䴗,U+4D17,7668,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
鹖,U+9E56,7671,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
㬎,U+3B0E,7672,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,上下,1,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
幖,U+5E56,7675,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
嶍,U+5D8D,7676,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𨱏,U+28C4F,7678,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
锽,U+953D,7681,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𬭤,U+2CB64,7682,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
镃,U+9543,7685,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
馝,U+999D,7688,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
箖,U+7B96,7691,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,上下,1,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
僔,U+50D4,7695,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
僎,U+50CE,7696,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
㙦,U+3666,7698,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,上下,1,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𫚕,U+2B695,7701,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
鲖,U+9C96,7702,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
鲘,U+9C98,7704,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𬶐,U+2CD90,7706,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𬶏,U+2CD8F,7707,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𩽾,U+29F7E,7708,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
夐,U+5910,7709,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,上中下,2,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
飗,U+98D7,7711,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左下包,8,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
𬸚,U+2CE1A,7712,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_current_model_row,No current CNBE32 index/ext can be preserved.,上下,1,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
凘,U+51D8,7713,FORCE_APPROVED_BUT_NOT_COPIED_DATASET_PATCHED,missing_approved_radical,Approved packet has no radical for CNBE32 radix.,左右,3,CNBE32_FORCE_APPROVED_BLOCKER_RESOLUTION_PLAN_CANDIDATE,fallback_radical_or_index_strategy,HUMAN_REVIEW_2026_07_19_CNBE32_DRY_RUN_FORCE_PASS,NO_SOURCE_TABLE_WRITE,NO_DATABASE_REBUILD
